id,PC1,PC2,cluster
12576595.0,0.25246873603289666,-1.6277446458882785,5.0
13547733.0,1.958235883450397,-1.6674673153901081,4.0
12818444.0,-1.0984298935725487,-2.1122211238712909,2.0
12818040.0,-0.60153498981627751,-1.9922568993653358,2.0
18085236.0,-1.4218414491854814,-1.9964127990546621,2.0
19328962.0,-1.8948195787645257,-1.2200327165004397,2.0
14496705.0,-1.0237619758586507,-2.0523498881345512,2.0
7338996.0,-1.8960293264034764,-1.2026593456853394,2.0
13400481.0,-0.066977586381012949,-0.79188108355052012,5.0
1278718.0,-1.859833564090744,-0.59028360378542688,2.0
19265237.0,-0.013767697811346619,0.42011139478576387,0.0
19678133.0,-1.7185267298309226,-4.7357818718219367e-05,6.0
1576751.0,5.7203098050348657,0.82405799100689126,3.0
9849290.0,0.32096510744750945,0.78347333486171233,0.0
1573428.0,-2.0548237505453502,-0.054376959547966855,6.0
1411554.0,-1.2365359618723359,0.62052584075973183,6.0
13663459.0,-1.4084129200197975,-1.0570733407877999,2.0
12565583.0,-1.0856852171330196,0.71851246797868806,6.0
1438276.0,-1.4416973286679371,-0.57907085895865429,2.0
7597496.0,0.97697620889226122,-1.4892826238001324,5.0
4613367.0,-0.38808674136761812,0.31376158087418393,0.0
6180868.0,1.4927598543463219,-0.50839388807511265,5.0
9544837.0,-1.9795019151717423,-0.0038967353072561091,6.0
13412187.0,1.2069466965676925,-0.15554134562310654,5.0
7452464.0,-1.6065560970983932,-0.83107417717679355,2.0
3450868.0,-0.67231881528517756,0.90585366116143529,0.0
13214371.0,-0.92460066088269155,0.66952976332373104,6.0
5880969.0,-1.6238304218198463,-0.58299495858329364,2.0
6290587.0,1.2259865989073375,-0.42897629435077866,5.0
3207839.0,-1.8377420460758136,-0.90754327182222727,2.0
13626249.0,-0.41848693850801505,-0.47508749477602902,2.0
15427121.0,0.44337131057082857,0.18658055820183286,0.0
6101739.0,1.3543046142317798,-0.67676611342906745,5.0
12193843.0,-1.7987453363944677,-0.33539236335179351,2.0
3049374.0,-2.1665564806761775,1.5502338619534963,6.0
9672864.0,-2.0120016225862138,0.46283653212325104,6.0
2576014.0,-0.40179463271295579,1.4690926389429035,0.0
19898696.0,-2.1041073444890128,0.65339226860827337,6.0
7757461.0,-1.8188206082744525,-0.047088314345833646,6.0
7685435.0,-2.1041073444890128,0.65339226860827337,6.0
7023371.0,-0.99826490058292439,-1.1787005267802018,2.0
835396.0,-1.1962641127650595,1.1743642769637601,6.0
19326505.0,0.71998489196991255,-0.23668694920882277,5.0
7089558.0,0.87985995851382415,1.0376073159531756,0.0
7171391.0,-1.7228240763068838,-0.29352056908137653,2.0
8301448.0,-1.9088461124497562,-1.0185955215699822,2.0
18131081.0,-1.0721917117978887,-1.2492149062643574,2.0
19441324.0,-0.7842164448678004,1.3806440100471156,0.0
13074107.0,-1.2698847579406398,-0.67449208077437584,2.0
15461955.0,1.0911688699759896,-0.55468402508522618,5.0
14534516.0,-1.8529783273999951,-0.68873270607666914,2.0
2246121.0,-1.774310613309696,-0.68630315767595806,2.0
612137.0,-1.0871034587484185,-0.39330856618779109,2.0
10174874.0,-1.9269705301918567,-0.75830798712653891,2.0
3830219.0,-0.73126661885526834,-1.7517819142065774,2.0
14166493.0,-2.0044815696045917,0.35483990142742938,6.0
425815.0,-0.74763493741591058,-0.38452536976172963,2.0
4259565.0,-0.97878057892683246,-0.81676138717092428,2.0
3832307.0,-1.7638915252789917,-0.83593327397821571,2.0
14416091.0,-0.48889725789145422,-0.70373089020089363,2.0
13842312.0,-2.0831492836948908,0.3524103530267183,6.0
6342876.0,-1.4846393413597865,-1.0945626676528324,2.0
864416.0,-0.57393119067466969,-1.7469228174051552,2.0
7581338.0,-1.4516259782962975,-0.43648400354118216,2.0
13062796.0,0.021525347232287505,-0.68479771727761229,5.0
19095863.0,-0.87694999390945583,-0.79178930871543363,2.0
2154598.0,-0.45558015334982499,-1.1822029227556916,2.0
5855734.0,1.1343116370728594,-1.4844235269987103,5.0
447206.0,-0.49526347658437053,-1.7444932690044441,2.0
6609311.0,-0.86712891039829798,0.19935722817962853,6.0
6791354.0,-1.3729582642059981,-0.43405445514047108,2.0
6909233.0,-0.95253526371486863,-0.061485753019419442,2.0
4429022.0,-0.52271711945093779,-1.3502273060968037,2.0
3740646.0,0.66353831741668901,-0.38451899579113391,5.0
7966894.0,-2.0347484786653651,-0.34268100855392669,2.0
10041249.0,0.19862140739364936,0.16846454107582984,0.0
3211869.0,-0.71564604526159814,0.28826587771965728,0.0
3099029.0,-2.1013935863797868,0.61441957346422005,6.0
18643234.0,-1.5605606014473701,-1.1364344619232494,2.0
14001690.0,-0.71984201678885495,0.34852486639258146,0.0
11757844.0,-0.39748030402469348,-0.083803339798018892,0.0
10036354.0,-1.8301783983594571,-1.0161659731692712,2.0
7610689.0,-1.7452984666069555,-1.1029510324723244,2.0
18210703.0,-0.94276195532967355,-2.0834149491126537,2.0
12950278.0,-1.7316206889088654,-1.2993796893461753,2.0
20140987.0,-2.0548237505453502,-0.054376959547966855,6.0
9883193.0,-1.92122695345959,-0.84079237077963787,2.0
15158271.0,-2.1140468929586183,0.79613564395131553,6.0
16334613.0,-1.8865039259180725,-1.3394550785034507,2.0
15545611.0,-2.0452002623794772,-0.19258134454303555,6.0
10285812.0,-1.0186245412399673,0.88763246666263651,6.0
3221489.0,-0.99116141993666618,-0.63895823638058002,2.0
14580926.0,1.5810899736567647,0.6095161401998348,1.0
2647950.0,-2.0120016225862138,0.46283653212325104,6.0
18648720.0,-0.33180544576551435,-0.23255698584338644,0.0
6049342.0,-1.6852238111886924,-0.83350372557750463,2.0
3607325.0,-1.0482775681955658,-0.25792947221380202,2.0
8189411.0,-1.009649259114406,0.47216866670562302,6.0
6830555.0,-1.7877813170156853,-0.49284832206457224,2.0
10532540.0,-1.9862808616544307,0.093456751641149569,6.0
19329759.0,-1.8102884029991646,-1.3018092377468864,2.0
7747420.0,-1.8086209130614415,-1.3257563157041015,2.0
18070842.0,1.3339088917766306,0.84679250789366345,1.0
10303030.0,-1.858415322475345,0.52153743038105227,6.0
3700656.0,-1.227164562207564,-0.64624688158271326,2.0
1339376.0,-1.8582532632023265,-0.61297854647423544,2.0
3567392.0,-0.47072548064092357,-0.85707042271464351,2.0
13106201.0,-1.7515106842691579,-1.0137364247685601,2.0
3809908.0,-1.8377420460758136,-0.90754327182222727,2.0
19133771.0,1.9653158714126284,-0.37965625073045439,4.0
18438949.0,-1.2219351882635492,0.82079770705480204,6.0
17921181.0,-1.8188206082744525,-0.047088314345833646,6.0
6650360.0,-1.1684171148098024,-0.99949579946626665,2.0
15210294.0,-1.7339529953475434,-1.2658850799673618,2.0
16272890.0,-2.0698093635628596,0.16083372031794171,6.0
18184398.0,-0.051139040164079157,1.2450363702046989,0.0
14855298.0,-0.46677875722590889,0.21843869771910784,0.0
14173957.0,0.085938916861041145,-0.46327641787444679,5.0
6407523.0,0.38631899171654926,-1.394900547755382,5.0
4375164.0,-2.0281424900868585,0.69463799826150618,6.0
5506286.0,-1.6956428992193966,-0.68387360927524699,2.0
17940606.0,-2.0044815696045917,0.35483990142742938,6.0
19144037.0,1.8076232129648888,-1.0211415711372323,4.0
10310975.0,-1.5302936923865966,-0.43891355194189324,2.0
14426155.0,0.34955792098784177,-0.86696919020064589,5.0
12005968.0,-0.19377290726690702,-1.0826747577360991,5.0
12513411.0,-1.8471461414239934,0.35969899822885154,6.0
11299025.0,-1.5475153912361224,0.58541045624035826,6.0
19753430.0,-1.6111429991530957,0.36698764343098472,6.0
15954469.0,0.65141243818213612,-2.5823827668239567,5.0
6241451.0,2.6767748966800657,-1.0767029446916017,4.0
18320829.0,-1.3446327310564572,-0.84084176771515629,2.0
8808679.0,-1.6299194672710178,-0.14036118476104928,2.0
8620358.0,-1.9126715307275464,-0.96365810477076641,2.0
4707313.0,1.7421426665182298,-1.1836848848554529,4.0
19844968.0,-2.1140468929586183,0.79613564395131553,6.0
13975077.0,2.515299410112374,0.11008258888119089,4.0
4787948.0,0.14002870725080055,-1.4281726553326954,5.0
20350838.0,-1.3979720347267668,-1.2070164909071592,2.0
16253754.0,-0.77686647672626252,-1.0969153830383924,2.0
14544507.0,0.13436865280027918,-1.2664113997446407,5.0
6255957.0,-1.3193043206364674,-1.2045869425064482,2.0
2961559.0,-1.857446764706332,-0.6245607946899755,2.0
17296980.0,-1.8471461414239934,0.35969899822885154,6.0
3613425.0,0.020814431911096398,-0.767830489810296,5.0
16533514.0,-0.74760168424506546,-0.24975882794340862,2.0
9237193.0,-0.71800611831677452,-0.2263548782089615,2.0
14838698.0,0.0161171233503325,-0.70037172334403541,5.0
9273260.0,1.1070432707259845,-1.0928183485194145,5.0
20168520.0,0.038346479024792879,-1.510043055848509,5.0
622500.0,0.077751702589116206,0.67886189790610307,0.0
16219302.0,-2.023784459286583,-0.50013696726670542,2.0
13204845.0,-1.6852238111886924,-0.83350372557750463,2.0
14251740.0,-1.9385012781810431,-0.59271315218613785,2.0
18906793.0,11.967539754923417,2.4475508408896185,7.0
622466.0,0.63806827509929731,1.2227379470041335,0.0
2366541.0,-1.92122695345959,-0.84079237077963787,2.0
19542472.0,-1.1484968481172648,-0.64381733318200218,2.0
14413540.0,-0.55182735383414683,-0.93217077912348045,2.0
14344349.0,-0.51697354271867091,-1.4327116897499026,2.0
3909979.0,-1.0098487217435794,0.11984511894699822,6.0
13509786.0,-1.1912170438503404,-0.67206253237366476,2.0
13870114.0,0.25681757418199397,-0.76054184460816265,5.0
6267006.0,-1.1925694778511458,1.1213050600501351,6.0
18487904.0,-0.82289138100253945,-0.43594469545374526,2.0
18855093.0,-1.6414099082138691,-0.33053326655037135,2.0
5412093.0,-1.1740418109660891,0.85522640300733122,6.0
2417027.0,-1.9862808616544307,0.093456751641149569,6.0
16609062.0,-0.38352790627476646,-1.084767641034837,5.0
17974900.0,-0.31080707771497562,-0.88930582117168433,5.0
19288582.0,-2.0732206340665305,0.20982349760924626,6.0
19796707.0,-1.8301783983594571,-1.0161659731692712,2.0
18091916.0,1.2444124131281482,-0.8012203687805215,5.0
19631783.0,-0.6619281298894355,-1.6153739373416691,2.0
16824073.0,0.54297807848414426,0.91120062008230751,0.0
93904.0,-1.4032251732667718,-1.1315753651218272,2.0
10424568.0,-0.51933612048959465,-2.040538811232969,2.0
901139.0,-1.1089846157130943,0.27611813571610189,6.0
3866651.0,-1.9408539616876184,0.57326271423680286,6.0
19870823.0,2.5964012833055969,0.18518294529002766,1.0
3627278.0,1.6024668596953882,-0.95172434739314016,5.0
7585147.0,-1.2034259311127256,0.14502762645037992,6.0
2716373.0,-1.8027015382462162,-0.27857674364996837,2.0
3127765.0,-0.097272980849625559,0.66609517566501952,0.0
16648012.0,-2.0649485757447299,0.09102720324043849,6.0
4864834.0,-0.34525621949306584,0.73761219008240342,0.0
6540665.0,-2.0602716442518632,1.1560496938183056,6.0
14019208.0,-1.0802482220576697,-0.49175766847903341,2.0
14070735.0,4.1764842605039725,1.0772014909470355,3.0
17170215.0,-1.9088461124497562,-1.0185955215699822,2.0
10484746.0,-2.0805539901239487,1.4473275640867302,6.0
18800429.0,-0.18823318484863999,0.66648127002843638,0.0
2685001.0,0.2930305046153322,0.052457818518561905,0.0
6388039.0,-1.7585497777053336,0.21954169121209055,6.0
18462295.0,-1.5792114405434579,-1.2237749709989261,2.0
14496818.0,0.65237997246836066,1.7137296823965178,0.0
3977682.0,-0.73936287909411003,-0.50332166413053736,2.0
2743819.0,-2.0568712723793556,1.1072164334355517,6.0
6434605.0,-0.64260915660815654,0.47918871025185611,0.0
5745450.0,1.0259887572512734,-1.0609707060155771,5.0
3631662.0,-0.038619071762508651,-0.26948491716108786,5.0
3598654.0,-2.1242262111037324,0.94232238826545534,6.0
6727986.0,-1.9982352358544706,1.3973239662250387,6.0
3421558.0,-1.8309275635208588,1.2589701399747857,6.0
10429306.0,-1.7628874314377121,0.28183539969617483,6.0
8900741.0,-0.69819876263596303,-1.0944858346376813,2.0
877223.0,-1.8832968892277258,0.87886541493878068,6.0
19832817.0,-1.9095952776111582,1.2565405915740746,6.0
19061501.0,-1.1885384059857664,-0.068774398221552624,2.0
1202178.0,-1.8934435114793502,1.0245826085272687,6.0
13622346.0,-1.2780488343176233,1.2166985493234821,6.0
15865727.0,-0.75284448122118075,-0.30971031462761983,2.0
3724201.0,-0.34525621949306584,0.73761219008240342,0.0
3020517.0,-1.0894561422549938,0.77266730023514973,6.0
2216793.0,-2.1294466537502479,1.0172939633251354,6.0
7279145.0,-1.7386938982228781,-1.1978002488839172,2.0
2462347.0,-1.9779528899823851,1.1060460959566134,6.0
3854663.0,-1.6716100052932339,0.10317494524399386,6.0
5508519.0,0.090569573156713712,-0.54416378388183251,5.0
14847373.0,-1.9408539616876184,0.57326271423680286,6.0
1920609.0,-1.9127776768604017,1.3022435137858117,6.0
7523349.0,-0.99533275402281995,1.6853241679463127,6.0
13945425.0,-1.9158852058859321,0.21468259441066839,6.0
13289929.0,-1.0260152310521422,-0.13841732575415774,2.0
14010131.0,-1.9333339084959145,0.46526608052396207,6.0
16270984.0,-2.0353791788683191,0.79856519235202661,6.0
959544.0,-1.9258138555142925,0.35726944982814046,6.0
11486206.0,-2.0195216757779177,0.57083316583609178,6.0
1131143.0,1.8408495694870946,-1.0590853833903668,4.0
6652342.0,0.45911758098654942,1.1731109281847756,0.0
9421459.0,-1.1962641127650595,1.1743642769637601,6.0
13519577.0,0.70448773123739272,2.0975908102207228,0.0
16200557.0,-1.5079529260493421,-1.8919413321023879,2.0
16926521.0,1.3947700079150078,-0.030803851571555942,5.0
3649003.0,-1.9862808616544307,0.093456751641149569,6.0
15694908.0,-2.0044815696045917,0.35483990142742938,6.0
318141.0,-1.1139017637608466,1.1237346084508462,6.0
24288.0,-0.29730083793671974,1.1811062419623481,0.0
6028461.0,-1.7590743319855144,-0.90511372342151619,2.0
9747570.0,-1.6369523695386954,-0.39454866102851421,2.0
6517915.0,0.81391900124172234,-1.4119703707655571,5.0
16176216.0,-0.15963660611444844,-0.87638718848704455,5.0
9009082.0,-1.527888383008094,-0.82864462877608247,2.0
13666596.0,-1.789436488127816,0.66311046221111769,6.0
4518958.0,2.1675588304580655,0.2200956868239371,1.0
2386004.0,-1.9258138555142925,0.35726944982814046,6.0
389318.0,-1.6917520891546272,-0.73975012752576752,2.0
11726816.0,-2.0195216757779177,0.57083316583609178,6.0
7552647.0,1.7479509007490663,0.66568257793338548,1.0
4156231.0,0.57763062748677518,-0.63816220523088296,5.0
13263760.0,-0.87142625687425945,-0.094115983083029764,2.0
13984233.0,-0.9863442266431891,-0.70813868582388051,2.0
18194234.0,2.8126658764335311,0.27340842481280891,1.0
16376956.0,-1.8161518646742265,-1.2176031680997286,2.0
5773912.0,-2.0353791788683191,0.79856519235202661,6.0
19026820.0,-0.82212847703119762,-0.44690087603528189,2.0
16611713.0,-1.6635137450543918,-1.1452853048320462,2.0
13834395.0,-0.99567908565879792,1.0485414274324061,6.0
12720401.0,-1.8721599119447618,-0.41326303753783666,2.0
2854585.0,2.1825750003832942,1.5758597675096782,1.0
959221.0,-1.9032427977281816,0.033123037815105019,6.0
15141924.0,-1.5766175671669449,-1.2610259831659396,2.0
1177353.0,4.9466821676016481,0.14954039223688917,3.0
7993702.0,-1.1305126923858562,0.23009807541274077,6.0
7725537.0,-0.68593120119628859,1.1013432165839816,0.0
12502952.0,-1.8245750836378825,0.035552586215816098,6.0
19907749.0,-0.18248379623711747,-0.46779884957389584,5.0
16270479.0,-0.43427049617970431,0.77614307006019823,0.0
5753001.0,-1.9258138555142925,0.35726944982814046,6.0
5390592.0,-1.8570965885247623,0.50259889048044404,6.0
1520883.0,-0.92818772967940255,-0.4111444120751776,2.0
682538.0,-0.62798177822460288,1.4013113115951494,0.0
5155774.0,-1.7207083225071225,0.80828338595487093,6.0
307715.0,-1.1425736285463657,0.89373918051162438,6.0
3699240.0,-1.7459073695475831,0.037982134616527177,6.0
4894912.0,-1.0493586710362468,1.3290100039589718,6.0
3976587.0,-0.74981653009211069,0.42380537401185947,0.0
7028596.0,-0.99574832199136876,0.5591035842271983,6.0
16659894.0,-1.9945529199762313,0.21225304600995734,6.0
17836355.0,-0.33491228726154848,0.79159288567725739,0.0
1063926.0,-1.1053136453453956,1.0003993267510845,6.0
11747006.0,0.24617985939411929,2.0600072049003324,0.0
1949182.0,-0.13799167362451084,0.11867392969455461,0.0
1293596.0,0.37292976360690872,0.03720096228707083,0.0
6797894.0,3.0276684980046098,0.7848202467679567,1.0
751798.0,-0.43772159601416855,0.93333298153258315,0.0
3438446.0,-1.768478427333694,0.36212854662956262,6.0
840368.0,0.18736831015166738,1.5698887491104025,0.0
521385.0,-1.9677953690995973,0.96017238545957495,6.0
19608744.0,-0.37140941679889661,-0.56750048933655461,5.0
2405387.0,-1.9842849925873824,1.196982389654436,6.0
1521006.0,-0.43766852305278175,-0.19961782623719651,0.0
327161.0,2.425058773702665,1.4060421662821099,1.0
14136573.0,-1.2066940992168451,1.3241509071575497,6.0
15741717.0,0.51278634788733801,1.6277965157087402,0.0
13189999.0,-1.7585497777053336,0.21954169121209055,6.0
17755917.0,1.7184810117475537,1.0889041598718661,1.0
650849.0,1.8346777874998914,1.6040853861599684,1.0
19868224.0,0.20870673238925813,1.7022130168707166,0.0
1293370.0,0.36173687318378139,0.19794377306239744,0.0
214571.0,0.91324877463959475,2.0004536682752505,1.0
8032135.0,-1.8424270356009032,0.29192719794548927,6.0
1497831.0,4.1762154678284604,1.6007629859718555,3.0
2472871.0,-1.9140201203928422,1.3200864353265647,6.0
860170.0,-2.1226350113740695,0.91947092565107724,6.0
2007129.0,-1.7732629249437635,0.43083944836422933,6.0
7856072.0,-1.9997624637815015,0.28706810114406717,6.0
4628317.0,-1.0871034587484185,-0.39330856618779109,2.0
368502.0,-1.6798820636150344,0.22197123961280163,6.0
3170304.0,-2.0195216757779177,0.57083316583609178,6.0
19566519.0,-1.878043750687721,0.80342428915344877,6.0
19635771.0,-1.4827947127064898,0.76051955823159434,6.0
19150984.0,-2.1613033421361725,1.4747927361681643,6.0
6518090.0,4.0818926954981398,2.0240285978685271,3.0
3417094.0,-1.9359931736594065,0.50345619414228071,6.0
531292.0,-1.2872230542546428,0.70669446249745516,6.0
15341499.0,-1.9625640278219187,0.88504429349134428,6.0
4331876.0,-1.2503009284096498,0.81820662988497006,6.0
15521531.0,-2.0044815696045917,0.35483990142742938,6.0
3707463.0,-2.0254396303987137,0.65582181700898445,6.0
6227570.0,4.4441269514623221,-1.1145661756828653,3.0
4151015.0,1.8456667627805718,-1.1282658328336672,4.0
2469735.0,-1.9140201203928422,1.3200864353265647,6.0
10555918.0,-1.5742852607282669,-1.2945205925447532,2.0
3198762.0,-0.21665938771481005,0.11624438129384353,0.0
14060971.0,0.64199934211276388,-0.43038253918594438,5.0
16187837.0,2.2116851269690612,0.79905616270645963,1.0
12929512.0,-1.7877813170156853,-0.49284832206457224,2.0
48645.0,-1.8289454334738324,0.098315848442571699,6.0
722675.0,1.0676005108704099,1.7651541852108965,1.0
9379958.0,-2.0018862760336495,1.4497571124874411,6.0
16336207.0,0.27238850412494303,0.34890074375214419,0.0
6096447.0,-2.0195216757779177,0.57083316583609178,6.0
6095453.0,3.750064560210296,-1.3091116648797898,4.0
11584685.0,-2.1140468929586183,0.79613564395131553,6.0
13107934.0,-1.8192551333265508,1.0913405852232241,6.0
13235599.0,-1.2942006004494313,1.448656532370288,6.0
5299640.0,-1.8377420460758136,-0.90754327182222727,2.0
10400437.0,0.90452071246416443,-1.5809267799046078,5.0
19850835.0,1.9774948236085681,0.68525671253258891,1.0
17035260.0,2.0302252241281682,2.1923646058304627,1.0
15299268.0,-1.6614851800938539,-0.042229217544411488,6.0
7323062.0,-1.7877813170156853,-0.49284832206457224,2.0
17299559.0,-1.6728429701788585,-1.011306876367849,2.0
3680093.0,-1.099482879563823,0.91666280782957887,6.0
229494.0,-1.7877813170156853,-0.49284832206457224,2.0
7317525.0,-1.9997624637815015,0.28706810114406717,6.0
13345634.0,-1.6318376257254943,-0.1128142179071661,6.0
3792637.0,-1.8529783273999951,-0.68873270607666914,2.0
4480467.0,-1.3635541688578185,-1.7012967251915498,2.0
13163522.0,2.1197792469846779,0.90626559065122458,1.0
1147720.0,2.249988438112982,-0.60850045123774943,4.0
435147.0,2.777546447610888,-0.25952135800921594,4.0
13930079.0,-1.8826007972377925,-0.26331988741847728,2.0
17190010.0,3.4251011061338259,1.2009890878435132,1.0
804238.0,-0.20536762684864332,0.21602740188263292,0.0
7430652.0,3.0986076649267571,-0.23394797610007106,4.0
181860.0,-1.8188206082744525,-0.047088314345833646,6.0
13501745.0,2.3318512559033664,0.64474560448522844,1.0
1064939.0,-0.62076688670546853,1.297697151321731,0.0
8028865.0,2.1728247347030396,-0.63252932698443254,4.0
15301035.0,2.4529564200580642,-1.2589774363301647,4.0
15851925.0,-2.0732206340665305,0.20982349760924626,6.0
3768133.0,-1.3419639874562315,-2.011356621469051,2.0
1953087.0,-0.33371789076703423,-1.4449088286889762,5.0
3341414.0,-1.4709288679782886,-1.2914608722353169,2.0
7100557.0,-1.3856456868727489,-1.3840370571547496,2.0
122930.0,-1.4199654652713103,-0.89116547203029717,2.0
3740403.0,-1.7811658500004448,-0.5878540553847158,2.0
13028811.0,-1.5302936923865966,-0.43891355194189324,2.0
13489159.0,-1.5133259493220603,-1.8147785233400158,2.0
3543578.0,0.042230235003990507,-1.0753861125339659,5.0
11833653.0,-1.0084357446581194,-0.39087901778708001,2.0
2095137.0,1.6390452085077061,-0.14231150073823048,4.0
4951931.0,-0.036437479086308601,-1.077815660934677,5.0
20041445.0,3.8025801960231354,0.17346454059200345,3.0
14224566.0,-0.14614448443537489,-0.63448520161664945,5.0
15617034.0,-1.8813692523365153,-0.28100629205067945,2.0
12256451.0,-1.49289102261369,-2.1082476303281519,2.0
13288235.0,0.24020664555698448,-1.6541783776462682,5.0
7616912.0,-1.1893258678363967,-1.9390387582013686,2.0
14201492.0,-1.3979720347267668,-1.2070164909071592,2.0
4812573.0,0.42752928494559123,-1.0282579354275125,5.0
388297.0,-0.6152682650369985,-0.021086153134172982,0.0
1771945.0,-1.4346582352317612,-1.8123489749393047,2.0
12927790.0,-1.5120929844364357,-0.70029670172817304,2.0
8589285.0,0.031266215625208336,-0.91793015382118714,5.0
11820387.0,-1.2540760345530975,-2.1413403324470295,2.0
14080429.0,-0.28363869716862206,-2.1641037851353868,5.0
12089366.0,-0.7496501791840412,-2.1295292555454473,2.0
18497677.0,-1.2773228070511626,-1.8074898781378825,2.0
18233106.0,2.7615804052983135,-1.9394197597663048,4.0
14105987.0,-0.56001364330107106,-1.946794843250105,2.0
10920979.0,-1.4206317015465306,-2.0137861698697623,2.0
