user_cluster,0,1,2,3,4,5,6,7
0.0,0.282101551252,0.421970011258,0.480497449576,0.173277097408,0.445930724402,0.437335643588,0.468051760321,0.394463270497
1.0,0.411183727484,0.339860910143,0.400064452779,0.387742522407,0.42208201397,0.363027059875,0.457112231229,0.308365919839
2.0,0.367593643675,0.275098239046,0.37363021986,0.34869315806,0.491761350885,0.153526539016,0.419590163777,0.258593597393
3.0,0.456413522821,0.168166961666,0.463690430789,0.443925090232,0.399282034355,0.375263347953,0.471138937631,0.443029492944
4.0,0.415413957771,0.29243235013,0.474357265405,0.442728883447,0.392044286518,0.334497580303,0.463006299209,0.158392815604
5.0,0.475454281114,0.287314869935,0.29389003157,0.187087446095,0.324546686161,0.328481755514,0.514822820855,0.279585590998
6.0,0.307878285544,0.258909812936,0.319943888288,0.308515775014,0.409625972045,0.335708611798,0.360143892566,0.278699239937
7.0,0.330327309472,0.143383217889,0.384367113683,0.371933582606,0.432185970604,0.463474403874,0.465598797127,0.274785529754
